customer_id,sales_price,transaction_date
1697148,493,2000-11-06
1697179,3360,2001-02-25
1697186,1677,2001-01-01
1697193,391,2001-01-17
1697216,578,2000-11-19
1697261,3026,2001-02-25
1697414,344,2001-02-27
1697445,878,2001-02-25
1697469,753,2001-01-18
1697476,3768,2001-02-24
1697612,1654,2001-02-10
1697698,1215,2001-02-27
1697780,872,2001-02-19
1697872,250,2000-12-15
1697889,1454,2001-01-02
1697926,1272,2000-12-11
1697933,7682,2001-02-28
1698008,1769,2001-02-19
1698046,1258,2001-01-08
1698077,394,2000-11-22
1698084,625,2001-01-21
1698121,2725,2000-12-15
1698206,1394,2000-11-16
1698213,636,2000-12-28
1698237,340,2001-01-19
1698268,176,2001-02-22
1698350,2685,2001-01-30
1698435,528,2000-12-30
1698442,520,2000-11-13
1698466,1262,2001-02-17
1698503,675,2001-01-09
1698527,2512,2001-01-21
1698534,7615,2001-01-17
1698657,281,2000-11-16
1698664,536,2001-02-08
1698787,2628,2000-11-28
1698879,1097,2001-02-10
1698909,195,2001-01-29
1698916,311,2001-02-02
1698923,237,2001-02-24
1698961,113,2001-02-25
1698992,586,2000-11-19
1699043,1667,2000-11-28
1699098,1612,2001-01-27
1699128,188,2000-11-17
1699166,1813,2001-01-19
1699296,616,2001-01-30
1699302,109,2001-02-06
1699357,865,2001-02-28
1699364,2284,2000-11-25
1699418,374,2001-01-22
1699456,169,2000-11-16
1699470,170,2001-02-08
1699647,1762,2000-11-23
1699715,696,2000-12-31
1699791,117,2000-11-29
1699821,1057,2001-02-24
1699876,1287,2000-12-03
1699883,549,2001-01-21
1699890,1308,2001-01-19
1699937,731,2001-02-11
1699982,919,2001-02-25
1700107,997,2001-02-02
1700138,814,2001-02-17
1700152,1440,2001-01-14
1700169,410,2001-02-13
1700176,1513,2001-02-17
1700237,1777,2001-02-10
1700282,2166,2001-02-05
1700336,304,2000-11-26
1700343,362,2000-11-24
1700381,145,2001-01-31
1700411,619,2000-11-26
1700466,541,2001-02-23
1700527,3200,2001-02-25
1700626,2011,2001-02-06
1700664,3258,2001-01-22
1700688,68,2000-11-10
1700695,82,2000-11-09
1700701,1072,2000-11-30
1700718,1476,2001-02-03
1700787,1715,2001-02-15
1700879,275,2001-02-27
1700923,287,2001-01-23
1700947,1949,2001-02-05
1700961,878,2001-02-26
1700992,720,2001-01-22
1701005,378,2001-02-21
1701043,289,2001-02-20
1701074,1759,2001-01-16
1701081,486,2001-02-19
1701104,248,2001-02-19
1701135,2303,2001-02-09
1701173,363,2001-02-22
1701180,1218,2001-01-28
1701197,831,2001-01-21
1701227,2231,2001-02-19
1701234,2523,2001-02-03
1701258,1610,2000-11-28
1701265,650,2001-02-28
1701296,1798,2000-12-03
1701326,1150,2001-02-14
1701364,1752,2001-01-31
1701418,295,2001-02-03
1701463,601,2001-02-27
1701500,1169,2001-02-04
1701517,999,2001-02-04
1701548,555,2001-02-13
1701555,8086,2001-02-26
1701586,1174,2001-01-19
1701616,1514,2001-02-23
1701623,477,2001-02-23
1701715,497,2001-02-26
1701739,2218,2000-11-25
1701760,3634,2000-11-26
1701890,1045,2001-02-13
1701913,1571,2001-02-15
1701920,427,2000-11-09
1702019,2677,2001-02-18
1702071,892,2001-02-25
1702088,1030,2000-12-03
1702125,24,2001-02-11
1702217,272,2001-01-29
1702224,1296,2001-01-23
1702255,531,2000-12-31
1702262,13,2001-02-25
1702293,368,2001-02-24
1702347,3110,2001-01-02
1702361,1996,2001-01-15
1702392,618,2000-12-26
1702422,528,2000-11-12
1702453,26,2001-02-23
1702460,3863,2000-12-31
1702552,2030,2001-01-19
1702583,278,2001-02-27
1702590,340,2001-01-13
1702613,904,2000-12-28
1702620,96,2001-02-05
1702651,1557,2001-01-30
1702675,485,2001-02-17
1702699,83,2000-12-16
1702804,280,2001-02-05
1702811,924,2001-02-03
1702842,2225,2001-01-23
1702873,204,2000-12-08
1702880,1726,2001-01-13
1702996,177,2001-01-31
1703030,134,2001-02-22
1703092,3944,2001-02-10
1703108,1068,2001-02-28
1703115,671,2001-01-15
1703207,89,2001-01-27
1703214,607,2001-02-16
1703313,2156,2001-02-13
1703320,202,2001-02-13
1703337,1019,2001-02-13
1703443,410,2000-11-23
1703450,128,2001-02-14
1703566,375,2000-12-31
1703580,337,2001-02-25
1703634,1938,2001-02-10
1703641,755,2000-12-28
1703665,247,2001-02-28
1703696,261,2001-02-27
1703771,7083,2001-01-22
1703788,1205,2001-01-14
1703801,1105,2000-12-10
1703825,374,2001-02-13
1703832,2123,2001-02-25
1703856,1538,2001-01-28
1703948,3498,2001-02-20
1703955,2730,2001-01-13
1703962,38,2001-02-23
1703979,554,2001-01-22
1704013,23,2001-01-09
1704068,1595,2001-02-23
1704075,1233,2001-02-17
1704129,354,2001-02-19
1704136,302,2001-02-24
1704174,674,2000-11-12
1704204,1013,2001-02-20
1704235,1873,2001-02-24
1704259,883,2001-02-27
1704310,721,2001-02-28
1704341,809,2001-02-08
1704358,343,2001-02-04
1704389,3256,2001-02-26
1704419,1597,2001-02-02
1704426,476,2001-02-28
1704495,119,2001-01-21
1704501,55,2001-01-19
1704518,371,2000-12-31
1704525,590,2001-02-10
1704549,904,2000-12-27
1704556,914,2001-02-18
1704648,86,2000-11-18
1704693,752,2001-02-23
1704716,98,2001-02-24
1704723,617,2001-02-27
1704792,760,2001-02-16
1704815,556,2001-02-05
1704839,316,2001-01-20
1704853,146,2001-02-12
1704877,929,2001-02-28
1704891,177,2000-11-05
1704907,204,2001-02-11
1704952,210,2001-02-14
1704976,272,2001-01-22
1704983,224,2001-02-28
1705133,754,2001-02-15
1705157,771,2001-02-26
1705188,1428,2000-12-16
1705195,847,2000-11-26
1705287,767,2000-12-14
1705317,591,2000-11-15
1705348,1132,2000-12-30
1705362,1273,2000-12-16
1705393,109,2000-12-17
1705454,2884,2001-02-10
1705522,676,2001-02-18
1705539,276,2001-02-26
1705607,426,2001-01-09
1705621,3558,2000-11-04
1705669,5872,2001-02-26
1705690,175,2001-01-27
1705713,610,2001-02-23
1705720,4647,2000-11-15
1705829,26,2001-02-22
1705836,651,2000-12-15
1705898,240,2001-02-17
1705935,98,2001-02-27
1705973,803,2001-02-11
1706000,1739,2001-02-08
1706024,887,2001-01-15
1706062,1942,2001-02-11
1706079,2274,2001-01-20
1706109,131,2001-02-25
1706123,675,2001-02-18
1706185,294,2000-12-14
1706208,1971,2001-02-25
1706260,476,2000-12-03
1706284,511,2001-01-28
1706291,1407,2001-02-11
1706345,1731,2000-12-01
1706406,1033,2001-02-16
1706451,700,2001-02-13
1706468,394,2001-02-25
1706512,722,2001-01-22
1706529,359,2000-11-28
1706536,3744,2001-02-18
1706543,949,2001-02-25
1706635,1920,2001-02-11
1706642,864,2000-11-17
1706819,124,2001-02-26
1706857,489,2001-01-01
1706888,1099,2000-12-30
1706901,785,2000-11-23
1706994,13,2000-12-17
1707007,548,2001-01-27
1707014,782,2001-02-24
1707045,599,2000-11-23
1707090,235,2001-02-26
1707106,2882,2001-02-13
1707120,429,2001-01-28
1707243,3160,2000-12-12
1707281,1403,2001-02-12
1707298,1069,2000-11-28
1707304,1890,2001-02-24
1707311,1853,2001-02-26
1707328,1664,2001-02-10
1707366,99,2001-02-08
1707373,198,2001-01-12
1707465,290,2000-12-07
1707502,3128,2001-02-22
1707564,1340,2000-12-16
1707663,1056,2001-02-17
1707724,2032,2000-11-22
1707762,2137,2000-11-22
1707823,505,2001-02-19
1707847,654,2001-02-03
1707885,127,2001-02-25
1707960,1069,2001-02-17
1708219,2884,2001-02-20
1708240,3301,2001-01-01
1708295,159,2001-02-11
1708325,505,2000-12-12
1708431,384,2001-02-04
1708561,658,2001-02-27
1708578,705,2000-12-14
1708615,779,2001-02-18
1708622,761,2001-01-11
1708660,1243,2000-12-08
1708677,277,2000-12-17
1708714,561,2001-02-10
1708721,552,2001-01-17
1708783,254,2001-02-28
1708790,638,2000-11-19
1708820,142,2001-02-11
1708844,967,2001-02-24
1708899,1198,2001-02-13
1708950,356,2001-01-14
1708967,146,2001-02-20
1709018,624,2001-02-24
1709056,3315,2001-02-15
1709117,283,2000-11-04
1709148,18,2000-11-25
1709230,80,2001-02-16
1709247,3741,2000-11-14
1709254,1839,2001-02-26
1709308,446,2001-01-25
1709315,26,2001-02-23
1709384,1269,2001-01-22
1709391,204,2001-02-23
1709421,40,2001-02-28
1709582,1571,2001-01-22
1709599,2231,2001-02-25
1709636,249,2001-02-22
1709643,643,2001-02-04
1709735,1135,2001-01-24
1709780,1606,2000-12-07
1709803,826,2001-01-01
1709834,2308,2001-02-06
1709841,297,2000-12-16
1709872,1021,2001-02-14
1709933,1096,2001-01-14
1710014,1568,2000-11-03
1710045,3056,2000-11-26
1710076,174,2001-01-15
1710113,1043,2001-01-20
1710120,1485,2000-11-22
1710151,1476,2001-01-22
1710236,1428,2001-01-25
1710274,850,2001-01-29
1710304,1336,2000-11-06
1710311,860,2001-02-27
1710328,3177,2000-11-26
1710342,26,2001-02-23
1710366,1331,2001-02-23
1710441,2588,2000-11-11
1710465,203,2001-02-26
1710472,396,2001-02-28
1710533,126,2000-12-05
1710601,193,2001-02-19
1710694,4645,2001-01-21
1710700,1381,2001-01-01
1710724,400,2001-02-01
1710731,1505,2000-12-16
1710762,482,2001-02-20
1710793,3259,2001-02-04
1710861,197,2001-02-06
1710946,494,2000-12-18
1710984,1837,2000-12-09
1710991,938,2001-01-31
1711011,49,2001-01-21
1711028,528,2001-02-12
1711035,828,2001-02-28
1711042,1066,2001-02-25
1711059,419,2001-02-26
1711097,416,2000-11-06
1711103,1739,2001-02-01
1711165,1752,2001-01-19
1711417,235,2001-01-15
1711455,1501,2001-02-16
1711479,1439,2001-02-06
1711516,967,2000-12-09
1711530,88,2001-01-19
1711561,188,2001-02-08
1711578,2984,2001-02-04
1711639,49,2001-01-20
1711660,958,2000-11-14
1711691,55,2001-01-11
1711707,198,2001-02-26
1711714,661,2001-02-26
1711738,254,2001-02-28
1711776,2960,2001-01-24
1711806,511,2001-02-01
1711813,1295,2001-01-29
1711837,1697,2001-02-18
1711844,209,2001-01-28
1711851,30,2000-11-11
1711899,429,2001-02-12
1711905,541,2000-12-12
1712049,139,2001-01-28
1712070,1351,2001-02-08
1712100,370,2001-01-19
1712131,662,2001-02-15
1712148,38,2001-02-23
1712155,16,2000-12-28
1712216,251,2001-02-26
1712247,373,2001-02-23
1712254,2171,2001-01-14
1712308,225,2001-02-28
1712322,7239,2000-11-07
1712339,1384,2001-02-05
1712346,278,2001-02-24
1712353,839,2001-01-14
1712384,722,2001-02-20
1712438,174,2001-02-19
1712445,211,2001-02-18
1712476,1773,2001-02-18
1712506,590,2001-02-12
1712513,1762,2000-11-28
1712537,333,2001-02-15
1712568,693,2001-01-01
1712575,125,2001-02-27
1712605,930,2001-02-24
1712650,411,2001-02-22
1712667,85,2000-11-11
1712681,119,2001-01-21
1712698,1303,2001-02-24
1712711,1035,2000-11-10
1712728,2367,2001-02-03
1712759,1857,2001-02-11
1712919,441,2001-02-24
1712926,562,2001-02-04
1712964,1977,2001-02-04
1712988,1735,2001-02-20
1712995,1318,2000-11-04
1713039,274,2000-12-07
1713084,255,2001-02-04
1713176,299,2000-12-03
1713190,380,2001-02-23
1713206,360,2000-11-23
1713213,335,2001-01-22
1713220,922,2000-12-27
1713299,4369,2001-01-14
1713336,1017,2001-02-04
1713343,1779,2001-01-21
1713428,1237,2001-01-27
1713466,919,2001-02-17
1713527,3135,2001-02-25
1713589,2078,2000-12-15
1713602,350,2001-02-13
1713619,192,2000-12-31
1713640,42,2001-02-28
1713732,509,2001-01-10
1713800,4135,2000-11-17
1713923,598,2000-12-18
1713930,276,2001-01-23
1713978,1370,2001-01-16
1713985,856,2001-01-21
1714012,447,2001-02-02
1714043,857,2001-02-21
1714111,1573,2001-02-24
1714197,1389,2001-02-25
1714241,1175,2000-12-09
1714258,523,2000-12-17
1714319,967,2001-02-09
1714326,2386,2000-12-31
1714364,1257,2000-11-04
1714388,3440,2001-01-19
1714401,104,2001-02-23
1714418,853,2000-11-04
1714432,184,2000-11-12
1714449,613,2000-12-03
1714548,1246,2001-01-22
1714616,1993,2001-02-28
1714630,569,2001-02-04
1714654,1021,2000-12-03
1714661,4903,2001-01-19
1714739,98,2001-02-27
1714760,282,2001-01-20
1714777,725,2001-02-03
1714791,730,2001-02-22
1714807,278,2001-02-24
1714821,5426,2000-11-23
1714845,2972,2001-01-08
1714869,780,2000-11-14
1714876,267,2001-02-15
1714883,242,2001-02-27
1714920,119,2001-01-22
1714982,4825,2001-01-21
1715057,1631,2001-01-08
1715095,1620,2001-02-28
1715187,809,2001-02-26
1715194,5168,2001-02-07
1715217,490,2001-02-04
1715279,336,2001-02-19
1715309,158,2001-01-19
1715323,901,2001-02-11
1715361,370,2001-02-14
1715439,959,2001-02-03
1715453,197,2001-02-26
1715484,1111,2000-11-29
1715491,913,2001-01-25
1715514,4232,2001-02-18
1715521,120,2001-02-09
1715545,952,2001-01-23
1715569,4881,2001-02-11
1715637,198,2001-01-18
1715644,216,2001-01-20
1715675,1643,2001-02-16
1715699,144,2001-02-24
1715743,523,2000-12-14
1715750,517,2001-01-23
1715767,389,2001-02-14
1715811,700,2001-02-28
1715835,1440,2001-02-15
1715866,485,2001-02-25
1715873,201,2000-12-17
1715880,1670,2001-01-31
1715927,1820,2001-02-25
1715934,752,2001-01-10
1715958,138,2001-01-10
1715989,244,2000-12-31
1716078,1655,2001-02-15
1716153,1048,2001-02-20
1716207,3278,2001-01-21
1716214,1992,2001-01-21
1716221,3168,2000-12-30
1716269,499,2000-12-12
1716283,983,2001-02-26
1716313,3357,2000-12-16
1716320,1407,2001-02-25
1716337,1489,2001-02-24
1716368,1297,2000-12-08
1716382,654,2001-02-14
1716412,1153,2001-02-18
1716443,2347,2001-01-22
1716467,267,2001-01-09
1716542,1822,2001-01-27
1716559,273,2001-02-06
1716566,145,2000-12-16
1716573,1516,2000-12-16
1716580,273,2000-12-13
1716634,875,2001-02-17
1716689,696,2001-01-14
1716702,2649,2001-02-14
1716726,199,2001-02-19
1716818,1433,2001-02-24
1716832,2155,2001-01-25
1716849,585,2001-02-19
1716863,132,2001-01-08
1716924,395,2000-11-17
1717006,1187,2000-11-18
1717020,198,2001-02-26
1717051,456,2001-02-24
1717112,159,2000-11-25
1717136,230,2000-11-09
1717143,296,2000-12-18
1717228,983,2001-02-25
1717235,57,2001-02-23
1717242,116,2001-02-07
1717259,723,2000-11-27
1717266,216,2000-11-14
1717327,4097,2001-01-02
1717358,416,2001-01-08
1717372,2946,2001-01-23
1717419,2548,2001-02-17
1717426,786,2001-02-26
1717501,3091,2001-02-11
1717549,513,2000-12-08
1717587,13017,2001-01-24
1717617,418,2000-12-13
1717631,483,2000-12-02
1717723,221,2001-02-14
1717730,1201,2001-01-27
1717754,1016,2001-02-10
1717792,680,2000-11-18
1717877,699,2001-02-13
1717891,719,2001-02-18
1717914,30,2001-02-02
1717938,42,2001-02-22
1717976,5205,2001-02-11
1717983,1072,2001-01-20
1718027,604,2001-01-21
1718065,3831,2001-01-16
1718102,1382,2001-02-11
1718133,94,2001-02-19
1718164,154,2001-01-21
1718201,4366,2001-01-21
1718331,1317,2001-02-24
1718362,690,2001-01-17
1718447,2086,2001-01-18
1718454,795,2001-02-25
1718492,1410,2001-01-01
1718508,321,2000-12-07
1718584,1668,2000-12-28
1718591,268,2001-01-21
1718621,761,2000-12-17
1718638,1008,2001-01-24
1718669,1516,2001-01-17
1718676,26,2001-02-22
1718706,99,2001-01-22
1718720,2624,2001-01-19
1718737,694,2001-01-01
1718768,99,2001-02-02
1718843,16,2000-12-28
1718850,658,2001-02-25
1718898,3370,2000-12-14
1718935,735,2001-01-22
1718966,1640,2001-02-24
1718973,2925,2001-01-28
1718980,997,2001-02-24
1719000,657,2001-01-23
1719055,789,2000-11-19
1719062,2844,2001-01-22
1719109,281,2001-02-28
1719116,448,2001-02-27
1719291,5125,2001-01-23
1719352,511,2000-11-28
1719406,463,2000-11-18
1719451,4007,2001-01-02
1719475,301,2001-02-20
1719499,761,2001-02-24
1719512,639,2001-01-22
1719536,1773,2001-01-23
1719543,1336,2001-02-19
1719550,181,2001-02-12
1719574,2424,2000-11-12
1719611,1668,2001-02-10
1719666,8002,2001-01-20
1719673,198,2001-02-27
1719697,333,2001-02-11
1719727,195,2001-02-04
1719734,419,2001-02-24
1719796,224,2001-02-01
1719802,1043,2001-02-22
1719819,100,2001-01-29
1719826,326,2001-02-20
1719833,319,2001-01-21
1719857,414,2001-01-22
1719864,1043,2001-02-28
1719871,400,2000-11-10
1719888,1446,2001-02-28
1719895,280,2000-12-18
1719918,478,2001-01-01
1719949,568,2001-01-21
1719963,1892,2001-02-10
1720006,531,2001-02-25
1720013,892,2001-02-04
1720051,156,2001-02-24
1720082,1220,2001-02-17
1720181,2723,2001-01-21
1720235,1977,2001-01-22
1720259,2081,2001-02-21
1720280,70,2000-11-20
1720297,671,2001-02-14
1720389,218,2001-02-28
1720396,579,2001-02-24
1720464,1082,2001-02-28
1720495,219,2001-02-27
1720549,2838,2001-01-14
1720662,2284,2000-11-09
1720679,475,2000-11-16
1720785,1228,2000-11-26
1720808,968,2001-02-19
1720822,1127,2001-02-12
1720860,1858,2001-02-10
1720891,750,2000-12-08
1720907,131,2000-11-24
1720914,1228,2001-01-01
1720938,899,2001-01-19
1720952,507,2001-02-28
1720969,2677,2001-01-22
1721058,2734,2001-02-11
1721065,198,2001-02-26
1721072,912,2001-02-06
1721096,500,2001-02-15
1721126,696,2001-02-16
1721157,707,2000-11-18
1721218,982,2000-11-18
1721263,316,2001-02-05
1721270,1131,2001-02-28
1721300,688,2000-11-21
1721324,96,2001-02-28
1721355,294,2001-02-24
1721379,460,2001-02-18
1721386,2584,2001-02-02
1721393,235,2001-01-18
1721447,2430,2001-02-25
1721454,588,2000-12-17
1721485,2570,2001-02-11
1721515,76,2001-02-18
1721522,119,2001-01-23
1721553,1376,2001-02-14
1721638,715,2001-01-10
1721645,2448,2001-01-01
1721669,3283,2001-02-22
1721706,2515,2001-01-27
1721713,751,2001-02-17
1721737,951,2000-12-26
1721744,1376,2001-02-23
1721751,292,2001-02-14
1721782,1129,2001-02-22
1721799,1423,2001-02-04
1721805,3887,2001-02-18
1721904,3721,2001-02-25
1721935,1750,2001-01-22
1721966,681,2001-02-25
1722000,840,2001-02-16
1722017,2409,2001-02-04
1722048,1269,2001-01-20
1722079,383,2001-02-05
1722086,1956,2000-12-16
1722130,6089,2000-11-12
1722154,114,2001-02-20
1722161,578,2001-02-10
1722178,1907,2001-02-24
1722208,1255,2001-01-20
1722222,74,2000-11-15
1722239,336,2000-12-27
1722253,1557,2001-02-20
1722277,1888,2001-01-13
1722284,39,2001-02-28
1722321,1667,2000-11-17
1722345,859,2000-12-16
1722352,170,2001-01-14
1722420,243,2001-02-08
1722437,609,2001-02-21
1722451,601,2001-02-09
1722499,1326,2001-02-14
1722505,1141,2001-02-10
1722536,2402,2000-12-31
1722543,558,2000-11-13
1722611,505,2001-02-18
1722628,2957,2001-01-23
1722635,879,2001-02-24
1722666,1178,2001-02-05
1722680,456,2001-01-22
1722703,930,2001-02-18
1722727,734,2001-02-13
1722734,1856,2001-01-22
1722765,290,2000-11-02
1722772,766,2001-02-20
1722840,198,2000-11-11
1722857,1266,2001-02-26
1722871,1549,2001-02-04
1722956,999,2000-11-29
1722970,780,2001-02-03
1722987,337,2000-12-08
1723007,1092,2000-11-28
1723045,49,2001-02-19
1723069,1455,2000-12-05
1723083,26,2001-02-20
1723090,948,2000-11-11
1723151,2420,2001-02-03
1723199,422,2001-02-21
1723328,2774,2001-02-17
1723342,1584,2000-11-07
1723359,1537,2000-12-08
1723373,119,2001-01-20
1723380,1725,2001-01-21
1723397,167,2001-02-05
1723403,108,2001-02-03
1723410,550,2000-12-17
1723519,89,2001-02-14
1723533,430,2001-02-24
1723540,1742,2001-01-29
1723601,158,2000-12-01
1723625,178,2001-02-07
1723649,129,2001-02-25
1723717,447,2000-11-29
1723731,1699,2000-11-25
1723762,818,2001-02-19
1723854,78,2001-01-21
1723939,1027,2001-02-07
1723946,26,2001-02-23
1723960,285,2001-02-11
1723977,312,2001-02-16
1723984,113,2001-02-23
1723991,930,2001-02-25
1724011,2633,2001-01-24
1724028,5102,2000-12-08
1724066,810,2000-12-01
1724080,2328,2001-02-26
1724196,964,2001-02-23
1724219,1062,2001-02-09
1724226,582,2001-02-21
1724233,26,2001-02-19
1724271,605,2001-01-27
1724332,365,2000-12-31
1724370,642,2001-02-28
1724400,127,2001-02-19
1724448,1345,2001-01-22
1724462,889,2001-02-19
1724479,343,2001-02-14
1724486,559,2001-01-11
1724523,576,2001-01-23
1724547,38,2001-02-21
1724554,4131,2000-11-26
1724592,84,2000-12-07
1724615,293,2000-12-17
1724745,834,2000-11-23
1724752,4690,2001-02-25
1724769,4513,2001-02-18
1724783,131,2001-02-09
1724790,402,2001-02-25
1724820,6176,2001-01-21
1724844,971,2000-12-31
1724882,2805,2000-12-17
1724905,299,2001-02-25
1724936,2240,2000-12-17
1724950,1255,2001-01-09
1724974,720,2001-02-09
1724998,1788,2001-02-06
1725001,50,2001-02-20
1725032,1392,2001-02-25
1725049,588,2001-02-24
1725056,1758,2001-02-24
1725117,839,2001-02-14
1725124,362,2000-11-25
1725186,279,2001-02-21
1725193,2166,2001-02-28
1725254,130,2001-02-27
1725261,234,2001-02-25
1725278,852,2001-02-19
1725292,750,2001-02-25
1725513,379,2001-02-13
1725568,1920,2001-01-22
1725582,5256,2001-01-28
1725599,6399,2000-11-08
1725612,1112,2001-02-24
1725667,926,2000-11-05
1725674,2308,2001-02-02
1725711,2167,2001-01-19
1725728,79,2001-02-20
1725735,77,2001-01-08
1725773,275,2001-01-21
1725797,1019,2000-11-26
1725834,1488,2001-01-21
1725858,638,2001-02-14
1725919,689,2001-02-04
1725964,322,2001-01-26
1725988,124,2001-02-15
1726022,2582,2001-02-18
1726077,255,2001-02-26
1726145,5426,2000-11-23
1726152,6228,2000-11-22
1726169,2426,2001-02-20
1726206,1298,2000-12-16
1726251,1130,2001-01-18
1726268,894,2001-02-10
1726275,60,2001-02-11
1726282,469,2001-02-18
1726299,79,2001-02-21
1726398,1839,2001-02-15
1726404,1825,2000-11-12
1726459,1017,2000-11-19
1726473,1044,2000-11-27
1726480,98,2001-01-16
1726497,715,2001-02-03
1726534,1799,2001-02-20
1726558,586,2001-02-18
1726602,1447,2000-12-27
1726619,2036,2001-02-08
1726626,4122,2001-02-18
1726640,355,2000-11-19
1726688,2268,2000-12-14
1726770,729,2000-11-25
1726794,292,2001-01-28
1726800,377,2001-01-08
1726824,579,2001-01-10
1726855,1151,2000-11-23
1726879,1626,2001-02-14
1726909,2335,2001-02-15
1726916,355,2000-11-18
1727029,1813,2000-12-10
1727067,686,2001-02-23
1727074,200,2000-11-26
1727098,2637,2001-02-25
1727135,3670,2000-12-03
1727203,491,2001-02-27
1727234,1269,2001-02-13
1727241,2966,2001-02-19
1727289,198,2001-02-24
1727296,110,2001-02-21
1727302,2574,2001-02-04
1727371,400,2001-01-01
1727388,737,2001-02-23
1727418,1208,2001-02-10
1727487,584,2001-01-01
1727500,212,2001-02-15
1727524,799,2001-02-13
1727548,576,2001-02-25
1727586,5566,2001-02-15
1727609,2512,2001-01-22
1727623,1226,2001-02-20
1727630,276,2001-01-11
1727647,318,2000-11-02
1727692,291,2001-02-11
1727708,389,2001-01-27
1727715,1285,2001-02-05
1727760,321,2001-02-11
